@RELATION "composer dataset"

@ATTRIBUTE filename STRING
@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE flatness-std REAL
@ATTRIBUTE flatness-hmean REAL
@ATTRIBUTE period {baroque, classical, romantic}

@DATA
51,-73.035721,-58.65078,-55.882637,-55.152279,-55.937988,-56.505695,-58.148983,-61.154411,-59.767937,-63.725815,-63.413879,-60.082355,-67.250534,0.37415839341136314,0.0036804948146642994,2013.9372822299651,816443.3828260632,6673.6671677078793,1662771.3634084114,6.5829132070885326,109.17587446478507,26.561355564492406,14283.403084891152,0.018259034431862175,4.5031020859691148e-05,0.060667081804420916,0.3647481656972455,romantic
221,-70.993973,-63.015423,-68.617081,-65.245331,-61.069008,-63.011436,-63.212059,-67.63475,-65.849258,-67.619186,-69.847443,-65.300621,-71.267586,0.40028719060581597,0.0054004319149063545,3243.7282229965158,610709.79373307922,7324.4397268498351,1536538.4543743366,22.705860559353003,1252.9662504576886,0.91669816814623795,28.279282344206067,0.02472181390340689,4.1084229785052953e-05,0.073487631033435516,0.38721394711789736,romantic
228,-55.152443,-43.953266,-41.378517,-43.064857,-40.050816,-39.934956,-38.119358,-40.226547,-39.085667,-38.000317,-42.315266,-41.470913,-40.246799,0.33647210320275373,0.0033616056234216699,4091.6376306620209,3451741.9174689506,6262.4118375405296,1809707.6923676552,453.21957751756668,130048.69211203337,342.09516411886568,1108755.4962907394,0.038996337228997292,0.00024026284553131904,0.057979355148377341,0.32684223878143998,romantic
66,-70.317215,-58.803951,-59.449669,-59.625786,-55.906475,-60.125637,-59.46315,-58.92643,-58.371769,-57.008274,-61.252728,-61.98444,-61.254108,0.40698790890599146,0.0061854521934395492,2425.7839721254354,382958.88016122568,6230.3588018413666,1551694.6152709948,30.326385049853926,3208.015713155251,6.9015315091890175,1735.760312506872,0.017898730884630273,2.5208902317978097e-05,0.078647645822615367,0.39272663245239509,romantic
4,-53.821892,-46.931339,-49.118576,-45.33773,-46.011154,-47.130047,-46.704735,-48.083992,-48.429745,-43.675968,-45.908104,-45.504513,-46.769035,0.37586344705272268,0.0035104805164121863,2464.1114982578397,345279.95969357406,7384.7674228315245,1786105.2499653473,278.42086540152758,88562.204772280878,1068.2290306938678,26138114.772367124,0.023142981150793652,2.8222580447868368e-05,0.059249308151337818,0.36681355545576955,romantic
95,-70.820366,-60.134346,-64.788612,-62.66354,-64.381485,-62.195713,-62.74329,-61.980732,-64.711571,-68.240005,-63.654202,-67.77343,-63.558174,0.39614722539969666,0.005279416565969656,3449.3031358885019,956236.44817831938,6648.9744957640705,2198742.9982936867,14.385680839713581,266.94834761227747,0.29874411846247145,1.4066131745890165,0.026019738433991482,3.8711139861987554e-05,0.07265959376413865,0.3832468442360995,romantic
193,-47.649616,-49.367985,-47.335957,-49.974834,-48.568989,-50.765911,-45.745201,-49.049278,-50.729881,-47.177471,-49.222633,-45.959763,-53.094337,0.33862333249501186,0.0050002958944796085,4464.9825783972128,9800855.6617173944,9573.1801952520091,113478005.75196137,38.910073361307255,3597.8147857798322,379.38648483051566,872190.28295598307,0.045809968423344949,0.00097126682050874345,0.070712770377631282,0.32431511228832294,romantic
16,-67.234299,-63.181252,-63.177818,-62.899136,-62.886963,-59.033058,-63.624649,-65.972488,-64.29422,-62.626762,-62.707523,-65.830269,-65.066071,0.40750590274835158,0.0051124984376189411,3119.8606271777003,1261521.9317947286,6879.5608267435209,1679144.7351156878,14.892413922141699,434.89020004586479,1.3395945691655085,42.311029354134725,0.0237252135356175,7.3850056186141615e-05,0.071501737304900087,0.39528505252432233,romantic
154,-80.339569,-64.813393,-63.906376,-58.189201,-67.781418,-63.318119,-60.774399,-57.877651,-63.111652,-67.046921,-61.726585,-66.488083,-61.17189,0.30779225706038804,0.0039063887100869096,3939.547038327526,4110866.3453483717,6468.111149863591,1344178.1374596066,213.98178323518385,112052.98381565684,1084.199452528758,46116490.06565433,0.045841348480449087,0.00035801228198253449,0.062501109670844324,0.29484919683718752,romantic
18,-68.155624,-54.65485,-56.696938,-57.406326,-53.361118,-56.841518,-52.70208,-55.317375,-52.240696,-51.379154,-49.182133,-52.350056,-54.928726,0.37612265795526972,0.0045758209807653929,3470.5574912891984,1037138.3651616506,6577.5619284481763,1421114.77732507,158.30077094400386,38498.821820062934,126.21269401071601,1039294.3359358745,0.027551312064459932,4.3059083444907019e-05,0.067644814884552623,0.36458566457232122,romantic
120,-63.632603,-57.029232,-55.352684,-52.782207,-54.474556,-56.862408,-57.808201,-55.624249,-55.137722,-55.120041,-56.024296,-57.314762,-57.239372,0.36654094808262261,0.0039512555876991201,3728.3972125435539,1110474.0861246344,6772.50431485237,1376107.3618805262,149.73727206227579,38674.285031413929,39.535191650537328,49770.484141597342,0.03067268256387921,0.00010275989505357429,0.06285901357561316,0.35609508831572512,romantic
75,-65.204521,-65.825806,-65.18322,-63.942818,-63.235149,-64.814171,-64.824455,-62.058716,-65.520424,-64.233192,-67.152634,-67.461739,-63.91003,0.4109118122072401,0.0059475706007576451,2445.8188153310102,548066.14138814365,6935.7496567097369,1628004.4787903603,14.52907876896575,2112.1771072375782,1.0716326838809049,39.666968282366611,0.01838379851432443,2.8093666749644103e-05,0.077120494038599399,0.3970616216630089,romantic
9,-52.86224,-48.952206,-51.225811,-52.732689,-51.693089,-53.888344,-56.174011,-56.407681,-56.478722,-55.313992,-52.868832,-46.467148,-50.479885,0.38593280561732729,0.0053451894995090263,2201.5679442508713,1347654.3359759131,6685.7347061919281,14986989.841710744,50.95459855323238,9819.0078045862119,27.478399004419945,26430.987640609092,0.022616703566589236,7.7105577967935326e-05,0.073110802891973678,0.37255505333461819,romantic
138,-64.725647,-58.184391,-54.85828,-56.64415,-57.296719,-56.372597,-56.119411,-56.10466,-58.415977,-57.221012,-56.648392,-62.478298,-55.899223,0.42043242693824268,0.00603569822937084,3005.4006968641115,1317801.8429263437,7325.7179331733332,1102959.6867359297,21.974599731508448,2398.212480815414,0.94043495214189243,73.222686246238226,0.02211386650696864,5.0736264543861464e-05,0.077689756270507379,0.4066325287938391,romantic
23,-54.379555,-48.037392,-46.807613,-52.013119,-43.93737,-41.64283,-44.335148,-49.656818,-47.017925,-44.257687,-42.771469,-44.734287,-46.463364,0.39795430299389328,0.0055456338532226222,2379.9651567944252,310966.20087654336,6144.3584143165654,2140458.4186780057,187.62353673349074,60113.80335591553,345.80880038270601,3110147.9951993725,0.018765274148277198,2.9400670843015632e-05,0.074469012704766149,0.38460046556319344,romantic
206,-70.148819,-70.874863,-67.021111,-68.785858,-74.708733,-74.9851,-69.077621,-71.663261,-72.622971,-69.994904,-71.821068,-70.921509,-72.808228,0.38269168915002788,0.0049896737827284862,3317.7700348432054,1510712.1004261314,7062.028983168947,1531485.3067717245,91.22318098590533,37619.426294626515,16.933167837054668,19605.269323967837,0.026542235288424313,7.9291210308560304e-05,0.070637622997440155,0.37032962460258667,romantic
78,-71.493126,-69.935486,-66.860031,-62.683235,-65.621628,-60.807529,-64.246162,-71.854454,-69.731125,-72.229568,-67.420906,-70.154121,-71.585136,0.38518028631604462,0.0047352527419634079,2961.1498257839721,633534.21797035297,7172.6397277383066,9343338.775740765,67.837675076826073,44961.224683229171,30.57242758984572,75646.055157281415,0.022729369313782423,3.5294751472675331e-05,0.068813172735773545,0.37317081705661476,romantic
72,-64.345039,-55.775505,-57.29052,-59.082039,-59.804001,-60.588051,-59.83329,-59.252399,-61.982178,-55.838589,-63.091396,-60.484379,-61.940437,0.39987250849852674,0.0060096212938095216,3161.3240418118467,1327842.1493523049,6395.2601527717288,2460302.4226842332,21.709064422330329,1031.3380214067424,15.955318990719247,22194.685814636206,0.022858670271970576,9.2089399797385754e-05,0.077521747231402885,0.3856147526427024,romantic
101,-50.988987,-32.206051,-31.91254,-31.407213,-32.150574,-30.920237,-34.407639,-31.374302,-36.088356,-31.767658,-34.189053,-34.302788,-34.047962,0.39633806656138915,0.0045861514442412828,1959.233449477352,781979.20334106276,6476.0153238648736,5699038.57619402,240.15694835052281,120936.68277299831,6010.1703089259718,2103388965.0382886,0.020270760743321719,4.2034331336753645e-05,0.067721129968727506,0.38514168788213804,romantic
173,-60.098862,-50.936104,-49.122189,-54.163345,-49.686916,-55.759117,-49.690556,-52.321995,-50.187904,-49.948277,-51.156143,-49.739113,-54.043865,0.40565657745462674,0.0062881826519294989,1680.3135888501743,620300.59852614463,5935.6992348181011,1008217.3649171109,69.179657274376183,9878.6318814594906,129.73821067093957,490606.43115560093,0.018169431136275647,4.5734646958427429e-05,0.079298062094413757,0.39110622065034389,romantic
140,-56.775143,-46.5564,-46.646465,-50.272972,-47.80817,-50.056534,-50.037701,-47.369267,-46.810421,-51.185722,-49.764439,-51.314682,-52.910545,0.36707154677281578,0.0050881353967189491,4384.1463414634145,3320576.1876434092,6872.7090467570415,8083199.1964046508,64.103449297457729,5422.0261799463906,33.992083576965278,18569.132523704018,0.037468544328300428,0.00024908090166742073,0.071331167078065874,0.35386877388492755,romantic
218,-50.403732,-48.576218,-52.088455,-48.706264,-49.423973,-51.317051,-52.114643,-49.858322,-50.95433,-51.963486,-56.151718,-50.742607,-48.561298,0.3882945560919791,0.0039656499870518854,2687.9790940766552,2974324.1389357648,9102.5633442369581,120796955.47669716,11.432013493613205,2602.6434172762374,0.81025179842770634,123.96957905861552,0.025476069492837785,0.00010757809080126468,0.062973406983042338,0.37827303095395348,romantic
26,-51.073402,-48.2981,-47.113869,-51.505867,-48.648685,-53.888767,-50.953049,-50.392643,-56.230278,-51.871025,-55.36277,-53.481968,-59.75679,0.40201360137251241,0.0057445946155254418,2649.4773519163764,1099712.2703929876,6401.6537893120285,1935945.9065418248,61.444096026589506,10534.75826300404,14.826166916560112,5377.3196822181644,0.020764524051490516,5.7075916030762255e-05,0.075793104010361267,0.38846596146004669,romantic
157,-54.757935,-52.70145,-55.586117,-56.919731,-56.381809,-59.215996,-54.272343,-53.84684,-53.184021,-52.423103,-52.909115,-50.416584,-52.428341,0.37269793533328149,0.0042841729833281057,2684.4947735191636,491545.30223749223,6137.9561726462689,1811493.7217089438,124.56801440385345,26949.906341694863,290.30536326584644,3001601.7741864147,0.025067750677506776,3.2691367669010264e-05,0.065453594120782291,0.36164669906601277,romantic
11,-63.834049,-57.238071,-57.51445,-56.734478,-59.30275,-57.416683,-61.934269,-56.400536,-56.509567,-55.329739,-57.140934,-57.450115,-58.274326,0.3950697479613105,0.005503114936796386,3048.9547038327528,1111497.1651956439,6127.610297498064,2133205.0703222104,126.36233135529419,121664.5636217565,57.548910223623523,72554.901946233556,0.022745626451800231,7.5432014362158536e-05,0.074182982797919267,0.38194054377808384,romantic
118,-63.920368,-62.564556,-63.777397,-60.668068,-62.867134,-63.064659,-61.153648,-61.218803,-62.24548,-62.013405,-60.605423,-63.631443,-59.778461,0.39670442895652985,0.0057085488293782405,2504.7038327526134,587077.1770933239,7044.6096104449462,11142290.405790458,44.73443259727614,7143.3960985106178,12.788212067682185,6690.7940675010123,0.020290042465156793,0.0001925593437843783,0.075554939146148747,0.38322081307443095,romantic
210,-65.917908,-53.341106,-53.210941,-55.980171,-56.201218,-53.091614,-56.524166,-55.069519,-51.670986,-55.518661,-54.900921,-55.774612,-57.258003,0.38108869464624495,0.0048473978724450388,3266.8989547038327,763329.40790831507,6639.3016197213447,1496305.2904224945,68.05226845806807,11457.439595272055,15.515901351596053,5500.7086041504554,0.025603102013162987,3.813800894051944e-05,0.069623256692322569,0.3689173546138923,romantic
153,-60.728085,-45.554558,-47.260921,-45.115601,-47.128128,-42.864128,-48.482456,-46.841331,-46.857265,-48.096146,-44.947735,-45.244453,-44.810768,0.32210474298344627,0.0021526813884701502,3065.5052264808364,2024994.7795894085,6468.8285100673274,1447282.1953848568,140.27266362539061,34085.06161726854,404.77626294242873,7604679.272571085,0.033561160109368951,0.00013237125166689639,0.046396997623447039,0.315498812275046,romantic
205,-75.33046,-60.134506,-57.540039,-59.499817,-60.733547,-61.719765,-55.51408,-62.566509,-59.904343,-54.709183,-56.691158,-61.599037,-57.967567,0.40268268836846061,0.0063204576358538555,2936.0627177700349,304195.99606648128,6823.3325137656375,5519412.5079322383,96.997959549401415,29828.953953861434,23.556635645211912,16298.864157372218,0.021316132525164538,1.7966712861966397e-05,0.079501305875148087,0.38806348514944844,romantic
64,-65.335983,-56.618607,-59.019104,-58.781754,-51.449245,-60.117981,-57.977127,-58.658623,-59.591618,-59.628746,-53.37286,-59.841995,-58.695251,0.39261187411674547,0.0047721501260477367,2988.8501742160279,1493917.4932316768,15811.394546089365,1090593931.4713297,25.571339416858301,2362.0969025222157,7.3504358696130234,1169.9976039582973,0.023749410206155633,4.0904061814713091e-05,0.069080750763492266,0.38081979917016368,romantic
14,-52.139744,-45.270523,-45.732048,-49.269844,-49.443661,-49.729679,-50.830605,-50.555454,-48.497318,-45.804153,-47.810581,-42.954399,-45.69381,0.38038532040145018,0.0049009841686753989,3050.5226480836236,675374.29129891109,6339.1986498446877,1961722.9528779248,129.90919374247369,33293.961977071129,65.16222498296375,175620.94543150777,0.025970967019938056,5.4600824997540659e-05,0.070007029423304334,0.36773969528539036,romantic
158,-72.122414,-48.463745,-47.007126,-54.729195,-48.826275,-48.802227,-52.811501,-48.054771,-48.44363,-49.060936,-49.867188,-49.442261,-50.518009,0.38289332362140649,0.0055112941032020961,3343.5540069686413,884566.46311112191,6621.0810104529619,1702263.6790803112,156.85375802625046,63365.738445292249,87.54785786585964,180125.2462306809,0.025443177143825008,3.7373665710334219e-05,0.074238090648952551,0.36946712832386958,romantic
225,-49.647331,-44.119942,-45.19249,-46.064278,-47.778366,-43.9496,-49.96973,-47.491676,-45.950233,-49.526413,-52.767502,-46.889217,-47.555336,0.36998554360968078,0.0052853294982015339,4224.7386759581877,2188813.0850198497,6043.8387538601255,1021550.8576578874,307.03644678623141,77403.938000782466,65.571565701844122,72036.747978626547,0.034438289416376305,0.00018818836126506189,0.072700271651497519,0.35632178205448545,romantic
204,-60.467304,-60.938103,-55.111137,-56.370033,-56.354874,-64.096306,-61.879253,-60.564919,-60.252785,-62.771141,-63.458786,-59.274597,-59.124432,0.35410161884634983,0.0035025210048365428,3666.2020905923346,653369.8964416224,6495.1735809597913,1806741.3938455102,95.75050627612994,17457.429368836671,106.04228341998582,1092864.6750141128,0.030833741652148663,3.9521807106227802e-05,0.059182100375337665,0.34461180028702038,romantic
163,-59.855949,-53.269375,-50.371304,-54.093784,-53.926476,-51.768517,-50.215454,-51.346375,-52.06176,-52.741314,-49.82473,-48.547775,-51.422878,0.40541400178038145,0.0059208475183994656,2775.7839721254354,410624.38538770657,5831.5899289109384,1352828.6253333222,122.18355070377015,10134.864727191545,86.84143871043338,102403.30504998361,0.01975960607820364,1.7390161691893586e-05,0.076947043597525341,0.39139967279029303,romantic
185,-70.999199,-67.599846,-69.486702,-62.390488,-66.788383,-65.32399,-63.304287,-70.329437,-74.685593,-64.563255,-61.538639,-65.446342,-70.570869,0.32449260401924218,0.0030258566626814695,2919.3379790940767,2270802.0007527107,6367.7490568969588,1952700.8971219079,128.62820336775312,57490.645013454901,1909.4016251838898,308768558.14501792,0.035106722439992258,0.00018721345176172139,0.055007787291268768,0.31578486749428103,romantic
182,-66.491409,-58.523666,-61.021713,-58.062725,-60.368393,-60.147781,-57.418087,-57.660255,-57.217773,-56.521832,-57.088112,-56.022537,-54.568459,0.41500849008237123,0.0070777589258933273,2436.0627177700349,659352.79049156839,6373.5093121264636,1856221.5411274622,31.819545415647262,2524.5750139662327,5.1641879747143422,3620.901801180717,0.018350150019357338,3.2212146070941729e-05,0.084129417719923202,0.39904779950935415,romantic
121,-72.211632,-64.499069,-69.667229,-64.321976,-65.14106,-66.215218,-69.434425,-71.267036,-63.963261,-66.962662,-65.022911,-66.377693,-64.848312,0.387425798872299,0.0054415544128748917,3618.8153310104531,1360151.2097998033,9322.5577023484384,836733626.6561929,18.755595342784886,1823.4697346714252,0.66941756407324837,11.109273393516924,0.028031464745451026,7.0789004868644065e-05,0.073766892389980021,0.37424313975998502,romantic
105,-56.515789,-52.986259,-62.186951,-60.16433,-54.477425,-52.101475,-54.758282,-52.950169,-58.252712,-56.221867,-59.583797,-55.045994,-61.068027,0.37382254406573279,0.0045084594124568892,3324.2160278745646,1408080.8313807377,6782.5630191887158,2011437.2604074515,219.70468291422216,86313.063751665366,584.18338687279254,11366597.098154005,0.028132032157375145,6.4769360177411811e-05,0.067145062457762958,0.36221239644901665,romantic
28,-81.775375,-69.47541,-66.284836,-67.267212,-67.291939,-65.61348,-69.345406,-70.163239,-69.414642,-67.172028,-68.755241,-66.47155,-68.955307,0.42376485604257763,0.0068844748602016909,2596.3414634146343,1241963.9670264299,6985.8533287624314,1444737.4574710501,9.1749724458753086,1074.0471691814946,0.2907141914170695,2.0119334111683038,0.018999301321138213,7.1213805805968972e-05,0.082972735643714254,0.40765302354437899,romantic
187,-50.559006,-46.088482,-48.546349,-50.369324,-48.885441,-54.311367,-57.647743,-58.148289,-57.325294,-56.300278,-52.239967,-54.392799,-56.058125,0.3389226801684786,0.0032480771107773823,3685.7142857142858,999116.47585863632,6458.5075583404414,1668838.1076392012,86.574299712445082,20315.186785576112,38.78124978721403,169978.91789250378,0.033883278285907856,4.9668612958433054e-05,0.056991903905531903,0.32957961615656162,romantic
233,-76.575874,-67.52021,-62.226109,-61.500687,-62.099365,-62.90707,-66.331978,-63.910194,-66.047043,-65.003365,-63.640789,-70.056549,-69.184799,0.37370003856779116,0.0045513544523000599,3163.5888501742161,1885895.4825237649,7293.4950644463197,7209186.8746998161,2.0583466310358736,46.240506199892039,0.090654667134884445,0.23279834572673189,0.028436758976964769,0.00013385454950717992,0.067463726937518509,0.36224797414777421,romantic
110,-66.922607,-57.395893,-58.917454,-57.760586,-59.206356,-60.117149,-55.987244,-58.085243,-58.235958,-58.381416,-59.07634,-66.147774,-60.22522,0.3907751733890763,0.0050270047314118363,3012.5435540069689,478692.83346890204,6498.9996949896258,1626067.820535514,28.085078836825758,1035.6481356503334,1.7498714641419848,54.560741843393814,0.022726344729965157,2.4067155637735184e-05,0.070901373268871429,0.37837888871695002,romantic
168,-55.805645,-49.9646,-55.586281,-56.597786,-49.600811,-54.481998,-52.461815,-51.683208,-53.411621,-54.235531,-51.005344,-57.221909,-58.169643,0.40167539601080465,0.005771989689140695,2893.7282229965158,657382.267600675,6912.7506934803587,2151712.3739108779,40.472139224012004,4068.3419272356914,8.1846001518932283,645.397898458692,0.022130123644986451,3.6129817004876817e-05,0.075973611794758672,0.38820969098499269,romantic
32,-64.081978,-61.73999,-59.1866,-57.809528,-56.593544,-57.645912,-57.96151,-57.463902,-57.499973,-56.200405,-58.051609,-55.350441,-57.728981,0.4038752258296997,0.0054270140656581325,2812.1951219512193,925513.29990651819,6793.7684236852137,1906499.0497068828,34.481696465081868,6887.2771598254258,4.0247523082093331,919.62412109881302,0.022752431765389082,4.5354307823571876e-05,0.073668270413103448,0.39079506569110578,romantic
223,-64.428604,-54.760368,-56.403683,-58.18364,-56.455246,-55.534241,-58.231449,-56.965458,-53.013161,-53.725029,-47.896118,-44.835598,-46.388382,0.26950339065519269,0.0029612533711676644,3461.4982578397212,3387568.1384987072,5804.8021229364776,1389189.52907304,399.75103212076704,164114.69654550374,5006.4102743446001,1934947161.267591,0.05421944565427797,0.00058835563182988685,0.054417399525957359,0.25851008829029015,romantic
19,-64.791496,-62.573208,-61.323101,-60.658211,-64.148285,-61.714573,-65.004959,-66.189644,-62.384987,-63.803364,-64.688911,-62.058739,-61.819901,0.3595615478042849,0.0031865554657174622,2160.9756097560976,1265166.9924364747,7172.4196588307259,1900843.9979040802,3.8975466213117316,535.32490921605006,9.0654356058298511,1818.6631505441142,0.020744864256678281,7.6154679101510597e-05,0.056449583397200215,0.35088099473552925,romantic
113,-71.287163,-61.583183,-64.734589,-65.085983,-69.362526,-62.179504,-61.304085,-63.582829,-62.68074,-64.615463,-61.283268,-62.665886,-63.263836,0.38131736186046356,0.0034872756315132811,2928.9198606271775,603466.77754980628,6800.5931211701209,1335055.9431242698,2.4758744592674904,7.3432626451493119,0.0076449851998316807,0.0013191349826976893,0.025056030415214866,3.9605277295721559e-05,0.059053159369446787,0.3720860222930325,romantic
5,-70.486839,-64.813103,-63.911484,-67.125305,-59.916355,-70.587357,-65.522537,-60.517235,-70.916763,-62.792191,-62.512764,-59.167732,-60.417107,0.3986767714874162,0.0049266294943328126,2552.6132404181185,658764.94797800144,6901.8093306142327,3222802.042409135,44.639386746210327,26150.694565239464,25.464319533699044,79953.158465095577,0.022104792755516842,3.7927092180504472e-05,0.070189952944369555,0.38639648885152156,romantic
198,-58.8265,-55.217064,-52.744308,-52.705112,-55.186977,-52.063477,-55.93177,-55.444218,-57.332718,-54.478489,-53.429924,-54.659077,-53.999184,0.36636476314464744,0.0045096987351879482,4000.6968641114981,1187560.4899901662,6928.3586870962181,1807856.3209341606,151.01969909354139,26253.819922445738,23.489970689903735,22374.849517054015,0.032125238942121562,7.154964397302092e-05,0.067154290519578483,0.35463772063288768,romantic
161,-49.502792,-45.062889,-50.588112,-46.355389,-43.898037,-47.266762,-46.010872,-46.184074,-44.863766,-47.879349,-48.28648,-48.911156,-50.338692,0.35496512383072587,0.0035083432256719713,3255.226480836237,1326697.4225740267,5855.416626685449,1611838.4628795139,503.5159674750434,104105.39354833899,296.55087482293936,1073622.1882006128,0.02957059983546264,7.1637838874040089e-05,0.059231268985831892,0.34541014657049945,romantic
34,-66.132484,-62.353127,-50.947083,-51.018471,-42.409275,-41.463894,-39.672276,-39.778442,-44.223831,-42.886986,-42.68959,-45.75605,-45.022518,0.35958981025348186,0.00369056935260696,3310.801393728223,1385684.7236217509,6034.7274293268183,1815074.0350810492,282.0344525618703,151851.5683673888,1066.9156966133198,41138726.917742275,0.028477212785520713,5.9999267178883306e-05,0.060750056400031102,0.3497153764933254,romantic
131,-64.250023,-54.072899,-56.596336,-60.567673,-53.234356,-52.599014,-57.100788,-64.59507,-56.187721,-58.330101,-55.92424,-53.129082,-57.899593,0.41471423310823696,0.0058184640302594249,2684.320557491289,553708.85891536868,6356.7376840837323,1532439.2034905495,27.658189043604583,1245.4005595704994,2.5866907999241957,138.75694577116911,0.020090041860240031,2.906594188396987e-05,0.07627885703299063,0.40113596201274976,romantic
46,-50.301331,-39.42519,-40.284466,-41.36554,-37.470455,-39.141586,-42.303928,-45.322613,-42.636326,-41.747829,-44.607334,-41.690487,-41.465134,0.33278543042019731,0.002847389669072465,3755.9233449477351,1386445.750221564,6088.6305136272622,1265273.321975335,1131.1788035255045,651319.78026918543,1204.7242928477922,21838202.878467232,0.034310500750096784,7.1131496282584791e-05,0.05336093767047638,0.32445361840732106,romantic
84,-70.097176,-67.562126,-65.209785,-66.661674,-67.24337,-71.835052,-70.82766,-73.184326,-70.770248,-75.011368,-77.669968,-76.534775,-74.115402,0.40245291197826083,0.0063138636531227272,3165.8536585365855,1155088.3827653609,6726.6687728167044,1555704.5062914374,14.272451548760326,8067.618687934334,0.27147987352567016,3.6785700658966651,0.023095722028648857,5.6551305812606834e-05,0.079459824144801169,0.38757261373452306,romantic
7,-75.301987,-64.775093,-59.388802,-65.811462,-63.127556,-60.906296,-55.457993,-53.989925,-58.801556,-63.202923,-55.604973,-58.125607,-55.355545,0.40899276615712149,0.0057480333279126212,2681.7073170731705,544290.81329140812,6718.203519519152,1432414.20049043,101.97942546823437,11130.913475186364,40.685905120270981,21241.013517150732,0.022468120886566009,1.9444492678297419e-05,0.075815785479757591,0.3957034574373795,romantic
45,-57.076286,-56.916527,-49.573177,-58.052116,-51.889507,-51.995052,-52.385433,-49.876785,-48.4231,-49.251183,-49.45483,-48.960861,-56.908955,0.40259218735146607,0.0060570857037178742,2835.7142857142858,683942.25983076158,7053.7419027165297,1808083.8959289785,69.053468348326447,18840.033004829111,29.723758011790721,150689.70862465235,0.021157341874758033,3.3476193797246157e-05,0.077827281230413506,0.38838623043670162,romantic
191,-73.668732,-55.684933,-53.811543,-57.179317,-53.172165,-57.496986,-54.664146,-52.422588,-56.879219,-54.70443,-54.298347,-57.393551,-55.107059,0.42758548821629455,0.0073070082585727728,2048.6062717770033,931095.61849725025,7007.6643285688579,2227287.4028487182,4.8101359735936375,338.22318351399201,0.81142998832637447,5.4903288960975827,0.015404205381339528,3.2311195201233991e-05,0.085481040345639067,0.4110457340704205,romantic
36,-60.339149,-60.156254,-58.345078,-59.935886,-60.992252,-59.412025,-58.535831,-57.736694,-59.04401,-60.750198,-61.403328,-62.21946,-59.791096,0.398605722387401,0.005318558306760408,2192.1602787456445,647037.84190654242,12868.054691469766,1517532767.0356877,8.8544498837116326,308.99938042082346,0.76160220712360593,9.5406389703964312,0.018398543360433603,4.4460113785924149e-05,0.07292844648530783,0.38578294377581662,romantic
38,-62.112671,-55.448677,-64.154732,-58.566109,-64.061516,-59.550797,-61.218929,-62.63731,-63.47662,-61.627804,-65.490669,-68.36689,-62.717716,0.37024484484222475,0.006594644482547091,4299.1289198606273,3978056.732508589,7018.3933609250989,2025257.1580903986,91.85369409334298,18594.976854799206,5.6307104148705251,886.94933479096301,0.035746421917344173,0.00040927789174769749,0.081207416425761819,0.35312355638009413,romantic
85,-79.400551,-66.440987,-63.464394,-63.239628,-65.911568,-72.952431,-69.966499,-68.902069,-64.804649,-64.408043,-66.416252,-67.081642,-70.138863,0.38666508109404329,0.0056128079699535602,3228.9198606271775,1392142.7357379596,7672.696348750771,167346047.43500921,46.603602949853666,5830.1091880372942,6.5424999796266059,1196.2687130152456,0.025034858328493999,7.9858386669832228e-05,0.074918675708754753,0.37268566522551,romantic
164,-59.011127,-54.354671,-56.356789,-51.489456,-50.005447,-52.736931,-49.166298,-50.787685,-51.67131,-51.822262,-54.314064,-53.907078,-57.346916,0.40332883367393535,0.0055023475786875522,3064.1114982578397,636499.47188869596,7066.6506901533157,24468177.498764232,17.536436000314623,822.12653415480077,1.5535594257211174,171.5339436572398,0.023535420901084011,3.6541281145318866e-05,0.074177810554690499,0.39010823689453139,romantic
29,-81.773491,-68.458046,-64.686066,-66.602409,-62.77504,-64.99218,-62.539871,-62.983845,-62.892952,-63.77092,-72.857018,-67.563461,-70.020638,0.38282307714189245,0.0046825174081169749,3115.679442508711,1146949.2770338356,6845.022556400927,1405494.4326158667,97.938301969626778,41087.577104182907,41.558974383339979,104168.96250789813,0.024769451098528843,5.4000900699277299e-05,0.068428922307142717,0.37115545727824062,romantic
